x,rho,vx,P,E
5.03750000e-01,4.77769160e-01,8.42449530e-01,2.93653535e-01,6.09999733e-01
5.06250000e-01,4.77778021e-01,8.42386657e-01,2.93685919e-01,6.10026146e-01
5.08750000e-01,4.77783845e-01,8.42328829e-01,2.93715891e-01,6.10049894e-01
5.11250000e-01,4.77786535e-01,8.42276181e-01,2.93743386e-01,6.10070900e-01
5.13750000e-01,4.77786160e-01,8.42228501e-01,2.93768505e-01,6.10089257e-01
5.16250000e-01,4.77782841e-01,8.42185457e-01,2.93791410e-01,6.10105116e-01
5.18750000e-01,4.77776718e-01,8.42146669e-01,2.93812286e-01,6.10118649e-01
5.21250000e-01,4.77767935e-01,8.42111747e-01,2.93831319e-01,6.10130033e-01
5.23750000e-01,4.77756626e-01,8.42080314e-01,2.93848695e-01,6.10139439e-01
5.26250000e-01,4.77742913e-01,8.42052014e-01,2.93864585e-01,6.10147026e-01
5.28750000e-01,4.77726899e-01,8.42026521e-01,2.93879148e-01,6.10152937e-01
5.31250000e-01,4.77708669e-01,8.42003539e-01,2.93892527e-01,6.10157297e-01
5.33750000e-01,4.77688291e-01,8.41982802e-01,2.93904851e-01,6.10160218e-01
5.36250000e-01,4.77665811e-01,8.41964076e-01,2.93916235e-01,6.10161793e-01
5.38750000e-01,4.77641261e-01,8.41947150e-01,2.93926781e-01,6.10162103e-01
5.41250000e-01,4.77614654e-01,8.41931840e-01,2.93936579e-01,6.10161212e-01
5.43750000e-01,4.77585987e-01,8.41917981e-01,2.93945708e-01,6.10159173e-01
5.46250000e-01,4.77555240e-01,8.41905431e-01,2.93954241e-01,6.10156028e-01
5.48750000e-01,4.77522377e-01,8.41894062e-01,2.93962238e-01,6.10151805e-01
5.51250000e-01,4.77487347e-01,8.41883762e-01,2.93969754e-01,6.10146525e-01
5.53750000e-01,4.77450083e-01,8.41874432e-01,2.93976839e-01,6.10140195e-01
5.56250000e-01,4.77410500e-01,8.41865984e-01,2.93983535e-01,6.10132817e-01
5.58750000e-01,4.77368497e-01,8.41858341e-01,2.93989881e-01,6.10124379e-01
5.61250000e-01,4.77323952e-01,8.41851435e-01,2.93995912e-01,6.10114864e-01
5.63750000e-01,4.77276725e-01,8.41845204e-01,2.94001657e-01,6.10104242e-01
5.66250000e-01,4.77226653e-01,8.41839593e-01,2.94007144e-01,6.10092475e-01
5.68750000e-01,4.77173547e-01,8.41834555e-01,2.94012397e-01,6.10079513e-01
5.71250000e-01,4.77117190e-01,8.41830046e-01,2.94017439e-01,6.10065294e-01
